545	Denver	United States	555981	39.7392	-104.984
546	Santiago	Dominican Republic	555911	19.45	-70.7
547	Santiago de Cuba	Cuba	555878	20.0247	-75.8219
548	Surakarta	Indonesia	555368	-7.55611	110.832
549	Huaiyin	China	555230	33.5886	119.019
550	Bhavnagar	India	555014	21.7667	72.15
551	Bahawalpur	Pakistan	552765	29.4	71.6833
552	Washington	United States	552433	38.895	-77.0367
553	Ribeirão Prêto	Brazil	551278	-21.1667	-47.8
554	Aden	Yemen	550744	12.7794	45.0367
555	Jiamusi	China	549549	46.8333	130.35
556	Antipolo	Philippines	549541	14.5886	121.176
557	Salta	Argentina	548288	-24.7859	-65.4117
558	Neijiang	China	546854	29.5835	105.062
559	Bremen	Germany	546429	53.0833	8.8
560	Sharjah	United Arab Emirates	543942	25.3573	55.4033
561	Matola	Mozambique	543907	-25.9622	32.4589
562	Dushanbe	Tajikistan	543105	38.56	68.7739
563	Sargodha	Pakistan	542761	32.0836	72.6711
564	Vilnius	Lithuania	542381	54.6833	25.3167
565	Cancún	Mexico	542156	21.1667	-86.8333
566	Portland	United States	540513	45.5236	-122.675
567	Maanshan	China	540198	31.6957	118.498
568	Las Vegas	United States	540111	36.175	-115.136
569	Yangzhou	China	539715	32.3972	119.436
570	Novokuznetsk	Russian Federation	539622	53.7557	87.1099
571	Kisangani	Congo-Kinshasa	539164	0.516667	25.2
572	Port Said	Egypt	538377	31.2667	32.3
573	Warri	Nigeria	536068	5.51667	5.75
574	Tanggu	China	535298	39.0211	117.647
575	Oklahoma City	United States	532950	35.4675	-97.5161
576	Jiangmen	China	532419	22.5833	113.083
577	Nashville	United States	530852	36.1658	-86.7844
578	Beira	Mozambique	530706	-19.8436	34.8389
579	Guntur	India	530636	16.3	80.45
580	Yueyang	China	528140	29.1408	113.111
581	Cangzhou	China	527681	38.3167	116.867
582	San Salvador	El Salvador	526013	13.7086	-89.2031
583	Torreón	Mexico	524084	25.55	-103.433
584	Dehra Dun	India	522135	30.3167	78.0333
585	Cuiabá	Brazil	521961	-15.5833	-56.0833
586	López Mateos	Mexico	521056	19.5583	-99.2614
587	Petaling Jaya	Malaysia	520712	3.08333	101.65
588	Ryazan	Russian Federation	520177	54.6269	39.6916
589	Hanover	Germany	519144	52.3667	9.71667
590	Tyumen	Russian Federation	519124	57.1522	65.5272
591	Durgapur	India	518922	23.4833	87.3167
592	Tucson	United States	518907	32.2217	-110.926
593	Ajmer	India	517947	26.45	74.6333
594	Lisbon	Portugal	517798	38.7167	-9.13333
595	Changde	China	517780	29.0464	111.678
596	Jiaozuo	China	517540	35.2397	113.233
597	Ulhasnagar	India	516625	19.2167	73.15
598	Kolhapur	India	516184	16.7	74.2167
599	Lipetsk	Russian Federation	515659	52.6031	39.5708
600	Shiliguri	India	515623	26.7161	88.4236
601	Göteborg	Sweden	515253	57.7167	11.9667
602	Eskisehir	Turkey	515155	39.7767	30.5206
603	Hamadan	Iran	514134	34.7992	48.5146
604	Penza	Russian Federation	512607	53.2007	45.0046
605	Tembisa	South Africa	511671	-25.9964	28.2268
606	Makati	Philippines	510383	14.5667	121.033
607	Asunción	Paraguay	508797	-25.2667	-57.6667
608	San Nicolás de los Garza	Mexico	507837	25.75	-100.3
609	Wuhu	China	507524	31.1461	118.571
610	Toluca	Mexico	505903	19.2883	-99.6672
611	Niigata	Japan	505276	37.9022	139.024
612	Duisburg	Germany	505271	51.4333	6.75
613	Asansol	India	504320	23.6833	86.9833
614	Arak	Iran	503673	34.0917	49.6892
615	Astrakhan	Russian Federation	502537	46.3497	48.0408
616	Zhuhai	China	501199	22.2769	113.568
617	Gold Coast	Australia	501175	-28.0003	153.431
618	Oshogbo	Nigeria	499444	7.76667	4.56667
619	Shashi	China	498780	30.3072	112.245
620	Reynosa	Mexico	498670	26.0833	-98.2833
621	Makhachkala	Russian Federation	497967	42.9764	47.5024
622	Newcastle	Australia	497961	-32.9278	151.784
623	Nuremberg	Germany	497593	49.4478	11.0683
624	Tlaquepaque	Mexico	493667	20.65	-103.317
625	Leipzig	Germany	492637	51.3	12.3333
626	Jamnagar	India	492087	22.4667	70.0667
627	Aracaju	Brazil	490184	-10.9167	-37.0667
628	San Pedro Sula	Honduras	489506	15.5	-88.0333
629	Suez	Egypt	488124	29.9667	32.55
630	Albuquerque	United States	487378	35.0844	-106.651
631	Tomsk	Russian Federation	485523	56.4942	84.9742
632	Nanded	India	485150	19.15	77.3333
633	Saharanpur	India	484921	29.9667	77.55
634	Gulbarga	India	483655	17.3333	76.8333
635	Bhatpara	India	483175	22.8714	88.4089
636	Long Beach	United States	482618	33.7669	-118.188
637	Feira de Santana	Brazil	481926	-12.25	-38.95
638	Shah Alam	Malaysia	481670	3.08333	101.533
639	Himeji	Japan	481496	34.8167	134.7
640	Tuxtla Gutiérrez	Mexico	481143	16.75	-93.1167
641	Gomel	Belarus	481000	52.4417	30.9833
642	Dresden	Germany	480801	51.05	13.75
643	Hargeysa	Somalia	478283	9.58333	44.0667
644	Yazd	Iran	477926	31.8972	54.3675
645	Sialkot	Pakistan	477537	32.5101	74.5431
646	Kemerovo	Russian Federation	477096	55.3333	86.0833
647	Yichang	China	476725	30.7714	111.321
648	The Hague	Netherlands	476587	52.0833	4.3
649	Cuautitlán Izcalli	Mexico	475199	19.6469	-99.2467
650	Yinchuan	China	475101	38.4681	106.273
651	Skopje	Macedonia	474887	42	21.4333
652	Vereeniging	South Africa	474680	-26.6731	27.9261
653	Maoming	China	473251	21.65	110.9
654	Da Nang	Viet Nam	472255	16.0678	108.221
655	Londrina	Brazil	471836	-23.3	-51.15
656	Jiaojiang	China	470804	28.6803	121.443
657	Matsudo	Japan	470287	35.7833	139.9
658	Juiz de Fora	Brazil	470201	-21.7517	-43.3528
659	San Juan	Argentina	469958	-31.5375	-68.5364
660	Liverpool	United Kingdom	468946	53.4167	-3
661	Nishinomiya	Japan	468929	34.7167	135.333
662	Tula	Russian Federation	468830	54.2021	37.6443
663	Kawaguchi	Japan	468574	35.805	139.721
664	Sacramento	United States	467898	38.5817	-121.493
665	Zunyi	China	466292	27.5431	106.823
666	Belford Roxo	Brazil	466101	-22.762	-43.4047
667	Jiaxing	China	466101	30.7522	120.75
668	Jammu	India	465600	32.7333	74.8667
669	Fresno	United States	465183	36.7478	-119.771
670	Lyon	France	463700	45.7485	4.84671
671	Kananga	Congo-Kinshasa	463556	-5.89583	22.4178
672	Bloemfontein	South Africa	463084	-29.1211	26.214
673	Xiangfan	China	462956	32.0422	112.145
674	Gdansk	Poland	461865	54.3608	18.6583
675	Calabar	Nigeria	461832	4.9517	8.322
676	Panzhihua	China	461513	26.5479	101.705
677	Joinville	Brazil	461312	-26.3	-48.8333
678	Zamboanga	Philippines	460879	6.91026	122.072
679	Mixco	Guatemala	460576	14.6333	-90.6064
680	Antwerp	Belgium	459805	51.2167	4.41667
681	New Orleans	United States	459336	29.9544	-90.075
682	Ichikawa	Japan	458249	35.7197	139.925
683	Ujjain	India	457395	23.1833	75.7667
684	Kirov	Russian Federation	457387	58.5967	49.6601
685	Kota Kinabalu	Malaysia	457375	5.9749	116.072
686	Durango	Mexico	457154	24.0333	-104.667
687	Niterói	Brazil	456461	-22.9021	-43.1303
688	Hengshui	China	456356	37.7322	115.701
689	Chitungwiza	Zimbabwe	456206	-17.9939	31.0481
690	Santa Fe	Argentina	456044	-31.6295	-60.701
691	Pontianak	Indonesia	455226	-0.033333	109.333
692	Leeds	United Kingdom	455124	53.8	-1.58333
693	São João de Meriti	Brazil	454855	-22.7986	-43.3609
694	Bacolod	Philippines	453954	10.6677	122.953
695	Manado	Indonesia	451910	1.487	124.846
696	Jining	China	450327	35.405	116.581
697	Constantine	Algeria	450126	36.365	6.61472
698	Mesa	United States	449878	33.4222	-111.822
699	Urfa	Turkey	449785	37.1671	38.7939
700	Cleveland	United States	449514	41.4994	-81.6956
701	Virginia Beach	United States	449386	36.8528	-75.9783
702	Chengde	China	449325	40.7703	118.17
703	Xuchang	China	449258	34.0167	113.817
704	Sheffield	United Kingdom	447048	53.3667	-1.5
705	Cheboksary	Russian Federation	446786	56.1322	47.2519
706	Cagayan de Oro	Philippines	445212	8.48111	124.643
707	Boksburg	South Africa	445182	-26.215	28.2547
708	Rajpur	India	444549	22.4125	88.4181
709	Amagasaki	Japan	442176	34.7167	135.417
710	Malatya	Turkey	442046	38.3502	38.3167
711	Kansas City	United States	442028	39.1142	-94.6272
712	Kansas City	United States	442028	39.0997	-94.5783
713	Dasmariñas	Philippines	441878	14.3294	120.937
714	Pereira	Colombia	440123	4.81333	-75.6961
715	Carrefour	Haiti	439590	18.5383	-72.4122
716	Iquitos	Peru	439114	-3.74806	-73.2472
717	Mawlamyine	Myanmar	438907	16.4914	97.6256
718	Baoji	China	438295	34.3659	107.359
719	Kurashiki	Japan	437585	34.5833	133.767
720	Garoua	Cameroon	436932	9.3	13.4
721	Mwanza	Tanzania	436811	-2.51667	32.9
722	Kousséri	Cameroon	435986	12.0783	15.0308
723	Tirunelveli	India	435882	8.73333	77.7
724	Edinburgh	United Kingdom	435794	55.95	-3.2
725	Malegaon	India	435397	20.55	74.5333
726	Matamoros	Mexico	435159	25.8833	-97.5
727	Kaliningrad	Russian Federation	434959	54.7065	20.511
728	Ananindeua	Brazil	433956	-1.36667	-48.3833
729	Balikpapan	Indonesia	433939	-1.28333	116.833
730	Dadiangas	Philippines	432571	6.11278	125.172
731	Namangan	Uzbekistan	432479	40.9953	71.6725
732	Katsina	Nigeria	432179	12.9894	7.60063
733	Welkom	South Africa	432070	-27.9864	26.7066
734	Santa Marta	Colombia	431788	11.2408	-74.199
735	El Mahalla el Kubra	Egypt	431088	30.9761	31.1669
736	Bristol	United Kingdom	430714	51.45	-2.58333
737	Yokosuka	Japan	428999	35.2836	139.667
738	Akola	India	428892	20.7333	77
739	Belgaum	India	428756	15.8667	74.5
740	Luqiao	China	427890	28.5808	121.377
741	Bryansk	Russian Federation	427241	53.2521	34.3717
742	Xalapa	Mexico	425166	19.5333	-96.9167
743	Barcelona	Venezuela	424819	10.1333	-64.7
744	Chaozhou	China	424787	23.6651	116.638
745	Gaya	India	423737	24.7833	85
746	Bratislava	Slovakia	423737	48.15	17.1167
747	Atlanta	United States	422908	33.7489	-84.3881
748	Likasi	Congo-Kinshasa	422726	-10.9814	26.7333
749	Luxor	Egypt	422408	25.6833	32.65
750	Ibagué	Colombia	421689	4.43889	-75.2322
751	East London	South Africa	421562	-33.0111	27.91
752	Shaoxing	China	421283	30.011	120.572
753	Erzurum	Turkey	420919	39.9086	41.2769
754	Ivanovo	Russian Federation	420843	56.9972	40.9714
755	Akure	Nigeria	420623	7.25256	5.19312
756	Asyut	Egypt	420614	27.1828	31.1828
757	Kenitra	Morocco	420534	34.261	-6.5802
758	Jambi	Indonesia	420391	-1.6	103.617
759	Korba	India	419326	22.35	82.6833
760	Bokaro	India	418578	23.7833	85.9667
761	San Juan	United States	418140	18.4683	-66.1061
762	Sukkur	Pakistan	417923	27.7052	68.8574
763	Auckland	New Zealand	417910	-36.8667	174.767
764	Mangaluru	India	417423	12.8639	74.8353
765	Luohe	China	417356	33.5717	114.035
766	Shymkent	Kazakhstan	414059	42.3	69.6
767	Hsinchu	Taiwan	413683	24.8047	120.971
768	Szczecin	Poland	413658	53.4395	14.5939
769	Omaha	United States	413487	41.2586	-95.9375
770	Magnitogorsk	Russian Federation	413357	53.4186	59.0472
771	Jhansi	India	412968	25.4333	78.5833
772	Florianópolis	Brazil	412731	-27.5833	-48.5667
773	Santos	Brazil	411411	-23.95	-46.3333
774	Toulouse	France	411145	43.5995	1.43319
775	Maturín	Venezuela	410967	9.75	-63.1767
776	Ardabil	Iran	410773	38.2498	48.2933
777	Murcia	Spain	410364	37.987	-1.13004
778	Chaoyang	China	410005	41.5703	120.459
779	Kursk	Russian Federation	409435	51.7373	36.1873
780	Kitchener	Canada	409111	43.45	-80.5
781	Panamá	Panama	408188	8.96667	-79.5333
782	Shiyan	China	408055	32.6475	110.778
783	Santiago del Estero	Argentina	407636	-27.7951	-64.2615
784	Biên Hòa	Viet Nam	407224	10.95	106.817
785	Resistencia	Argentina	406967	-27.4606	-58.9839
786	Ribeirão das Neves	Brazil	406840	-19.7833	-44.1
787	Hirakata	Japan	406335	34.8	135.633
788	Denpasar	Indonesia	405959	-8.65	115.217
789	Tanta	Egypt	404934	30.7911	30.9981
790	Newcastle	South Africa	404849	-27.758	29.9318
791	Jixi	China	403759	45.3	130.967
792	Zanzibar	Tanzania	403670	-6.16667	39.1833
793	Tonalá	Mexico	401616	20.6167	-103.233
794	Kassala	Sudan	401514	15.4558	36.3989
795	Kitwe	Zambia	400955	-12.8167	28.2
796	Tver	Russian Federation	400216	56.8605	35.876
797	Machida	Japan	399971	35.5403	139.451
798	Yangjiang	China	399735	21.85	111.967
799	Tiruppur	India	397554	11.1	77.35
800	Keelung	Taiwan	397516	25.1314	121.737
801	Villa Nueva	Guatemala	397158	14.5269	-90.5875
802	Manchester	United Kingdom	395516	53.5	-2.21667
803	Maracay	Venezuela	395412	10.2469	-67.5958
804	Vila Velha	Brazil	394937	-20.3333	-40.2833
805	Weifang	China	394732	36.71	119.102
806	Fujisawa	Japan	394630	35.3419	139.47
807	Oakland	United States	394579	37.8044	-122.27
808	Ndola	Zambia	394559	-12.9667	28.6333
809	Samsun	Turkey	394261	41.2867	36.33
810	Kollam	India	394198	8.88056	76.5917
811	Serra	Brazil	394160	-20.1167	-40.3
812	Tallinn	Estonia	394023	59.4339	24.7281
813	Bamenda	Cameroon	393871	5.93333	10.1667
814	Bello	Colombia	392945	6.33732	-75.558
815	Xinpu	China	392444	34.5997	119.159
816	Sandakan	Malaysia	392332	5.8402	118.118
817	Qandahar	Afghanistan	391230	31.6133	65.7101
818	Diadema	Brazil	390641	-23.7	-46.6167
819	Corrientes	Argentina	390481	-27.4806	-58.8341
820	Samut Prakan	Thailand	388921	13.6004	100.597
821	Nampula	Mozambique	388526	-15.1197	39.2647
822	Bissau	Guinea-Bissau	388094	11.85	-15.5833
823	Iloilo	Philippines	387748	10.6969	122.564
824	Campos	Brazil	387422	-21.75	-41.3
825	Bochum	Germany	387061	51.4833	7.21667
826	Misratah	Libya	386120	32.3783	15.0906
827	Mauá	Brazil	386077	-23.6667	-46.45
828	Abomey-Calavi	Benin	385823	6.45	2.35
829	Toyonaka	Japan	384463	34.7833	135.467
830	Honolulu	United States	384241	21.3069	-157.858
831	Betim	Brazil	384038	-19.9667	-44.2167
832	Fukuyama	Japan	383302	34.4833	133.367
833	Miami	United States	382894	25.7739	-80.1939
834	Pasto	Colombia	382242	1.21361	-77.2811
835	Tulsa	United States	382005	36.1539	-95.9925
836	Caxias do Sul	Brazil	381277	-29.1689	-51.1785
837	Nizhniy Tagil	Russian Federation	381121	57.9194	59.965
838	Huancayo	Peru	380098	-12.0667	-75.2333
839	Dezhou	China	379555	37.4486	116.293
840	Palma	Spain	378884	39.5743	2.65522
841	Krugersdorp	South Africa	378833	-26.0928	27.7907
842	Panihati	India	378741	22.6942	88.3744
843	Chungho	Taiwan	378389	24.9944	121.473
844	Toyohashi	Japan	378377	34.7667	137.383
845	Cimahi	Indonesia	378027	-6.69833	107.275
846	Brno	Czech Republic	377407	49.2	16.6333
847	Delmas	Haiti	377194	18.5447	-72.3028
848	Zhoukou	China	377061	33.6333	114.633
849	Makiyivka	Ukraine	376607	48.0478	37.9258
850	Kahramanmaras	Turkey	376247	37.5847	36.9264
851	Nonthaburi	Thailand	375826	13.8622	100.513
852	Taoyüan	Taiwan	375366	24.9869	121.306
853	Tirana	Albania	374801	41.3275	19.8189
854	São José do Rio Prêto	Brazil	374706	-20.8	-49.3833
855	Kaunas	Lithuania	374655	54.9	23.9
856	Xuanhua	China	373422	40.6103	115.045
857	Colorado Springs	United States	373072	38.8339	-104.821
858	Seremban	Malaysia	372931	2.7297	101.938
859	Ife	Nigeria	372191	7.46667	4.56667
860	Pingxiang	China	372123	27.6167	113.85
861	Van	Turkey	371911	38.4924	43.3831
862	Bobo Dioulasso	Burkina Faso	370809	11.2	-4.3
863	Tel Aviv-Yafo	Israel	370480	32.0678	34.7647
864	Abadan	Iran	370220	30.3392	48.3043
865	Minneapolis	United States	367773	44.98	-93.2636
866	Arlington	United States	367535	32.7356	-97.1078
867	Ahmadnagar	India	367168	19.0833	74.7333
868	Bologna	Italy	367168	44.4833	11.3333
869	Dhule	India	367010	20.9	74.7833
870	Olinda	Brazil	366761	-8.01667	-34.85
871	Bydgoszcz	Poland	366452	53.1271	18.02
872	Kuantan	Malaysia	366253	3.8077	103.326
873	Petare	Venezuela	365959	10.4833	-66.8167
874	Xico	Mexico	365793	19.2667	-98.9333
875	Las Palmas	Spain	365418	28.0997	-15.4134
876	Tétouan	Morocco	365355	35.5711	-5.37242
877	Larkana	Pakistan	364168	27.5551	68.2141
878	Christchurch	New Zealand	363925	-43.5333	172.633
879	Wuppertal	Germany	363240	51.2667	7.18333
880	Stavropol	Russian Federation	363069	45.0428	41.9734
881	Villahermosa	Mexico	362416	17.9833	-92.9167
882	Toyota	Japan	362386	35.0833	137.15
883	Zhaoqing	China	361969	23.0512	112.46
884	Bhagalpur	India	361587	25.25	87
885	Shekhupura	Pakistan	361408	31.7131	73.9783
886	Carapicuíba	Brazil	361120	-23.5167	-46.8333
887	Sanchung	Taiwan	360829	25.0631	121.464
888	Tamale	Ghana	360644	9.4	-0.833333
889	Ulan-Ude	Russian Federation	360281	51.8261	107.61
890	Lublin	Poland	360044	51.25	22.5667
891	Neuquen	Argentina	359037	-38.9516	-68.0591
892	Anqing	China	358661	30.5092	117.051
893	Taraz	Kazakhstan	358167	42.9	71.3667
894	Manizales	Colombia	357819	5.06889	-75.5174
895	Sanmenxia	China	357767	34.7747	111.181
896	Zanjan	Iran	357489	36.6736	48.4787
897	Iwaki	Japan	357313	37.05	140.883
898	Bacoor	Philippines	356987	14.459	120.929
899	Asahikawa	Japan	356615	43.7678	142.37
900	Ambon	Indonesia	355607	-3.69543	128.181
901	Tabuk	Saudi Arabia	355469	28.3998	36.5715
902	Wichita	United States	355244	37.6922	-97.3372
903	Samarinda	Indonesia	355223	-0.5	117.15
904	Mazatlán	Mexico	354730	23.2167	-106.417
905	Takatsuki	Japan	354472	34.85	135.617
906	Thessaloníki	Greece	354291	40.6403	22.9439
907	Neiva	Colombia	352859	2.9273	-75.2819
908	Okazaki	Japan	352364	34.9167	137.15
909	Apodaca	Mexico	352246	25.7667	-100.2
910	Vinnytsya	Ukraine	352113	49.2328	28.481
911	Anshun	China	351936	26.25	105.933
912	Suita	Japan	351634	34.75	135.533
913	Tema	Ghana	351556	5.61667	-0.0166667
914	Ixtapaluca	Mexico	351015	19.3167	-98.8833
915	Muzaffarnagar	India	349741	29.4667	77.6833
916	Nuevo Laredo	Mexico	349562	27.5	-99.5167
917	Bilbao	Spain	349270	43.2609	-2.93876
918	Sanandaj	Iran	349200	35.3144	46.9923
919	Latur	India	348994	18.4	76.5833
920	Campina Grande	Brazil	348943	-7.21667	-35.8833
921	Camagüey	Cuba	347572	21.3808	-77.9169
922	Florence	Italy	347194	43.7667	11.25
923	London	Canada	346774	42.9833	-81.25
924	Chifeng	China	346654	42.2683	118.964
925	Zurich	Switzerland	346185	47.3667	8.55
926	Astana	Kazakhstan	345621	51.1811	71.4278
927	Belgorod	Russian Federation	345293	50.6107	36.5802
928	Kusti	Sudan	345102	13.1667	32.6667
929	Qitaihe	China	345033	45.8	130.85
930	Doha	Qatar	344939	25.2867	51.5333
931	Turmero	Venezuela	344746	10.2333	-67.4833
932	Arkhangelsk	Russian Federation	344603	64.5401	40.5433
933	Boma	Congo-Kinshasa	344522	-5.85	13.05
934	Cuernavaca	Mexico	343785	18.9167	-99.25
935	Kurgan	Russian Federation	343132	55.45	65.3333
936	Santa Ana	United States	343054	33.7456	-117.867
937	Soledad	Colombia	342562	10.9184	-74.7646
938	Zhongshan	China	342306	22.5206	113.382
939	Piracicaba	Brazil	342216	-22.7167	-47.6333
940	Buraydah	Saudi Arabia	341981	26.326	43.975
941	Nice	France	341621	43.7136	7.25952
942	Jhang	Pakistan	341311	31.3068	72.3281
943	Arusha	Tanzania	341155	-3.36667	36.6833
944	Ambattur	India	341078	13.0767	80.0886
945	Iseyin	Nigeria	340707	7.96667	3.6
946	Koriyama	Japan	340563	37.4	140.383
947	Kashiwa	Japan	340228	35.8544	139.969
948	Aksu	China	340020	41.1231	80.2644
949	Irapuato	Mexico	339568	20.6833	-101.35
950	Tokorozawa	Japan	339441	35.7864	139.468
951	Leicester	United Kingdom	339240	52.6333	-1.13333
952	Leicester	United Kingdom	339240	52.6649	-1.03489
953	Kaluga	Russian Federation	338982	54.5293	36.2754
954	Macapá	Brazil	338937	0.033333	-51.05
955	Raleigh	United States	338759	35.7719	-78.6389
956	Kawagoe	Japan	337937	35.9086	139.485
957	Tungi	Bangladesh	337620	23.89	90.4058
958	Bellary	India	336710	15.15	76.9333
959	Itaquaquecetuba	Brazil	336686	-23.4833	-46.35
960	San José	Costa Rica	335056	9.93333	-84.0833
961	Bauru	Brazil	335031	-22.3167	-49.0667
962	Tieling	China	333907	42.2931	123.841
963	Anaheim	United States	333689	33.8353	-117.914
964	Qazvin	Iran	333652	36.2797	50.0049
965	Orël	Russian Federation	333310	52.9651	36.0785
966	Muzaffarpur	India	333235	26.1167	85.4
967	Kamarhati	India	332997	22.6711	88.3747
968	Wad Madani	Sudan	332752	14.4	33.5333
969	Tucheng	Taiwan	332405	24.9833	121.433
970	Montes Claros	Brazil	332384	-16.7167	-43.8667
971	Plovdiv	Bulgaria	332088	42.15	24.75
972	Khorramshahr	Iran	331254	30.4397	48.1664
973	Cariacica	Brazil	330681	-20.2667	-40.4167
974	Mathura	India	330543	27.5	77.6833
975	Bujumbura	Burundi	330539	-3.37611	29.36
976	Khorramabad	Iran	329847	33.4878	48.3558
977	Soyapango	El Salvador	329704	13.7347	-89.1514
978	Patiala	India	329248	30.3267	76.4003
979	Pavlodar	Kazakhstan	329014	52.3	76.95
980	Asfi	Morocco	328883	32.2994	-9.23718
981	Chandrapur	India	328377	19.95	79.3
982	Pacet	Indonesia	328324	-6.75028	107.047
983	Canoas	Brazil	328297	-29.9333	-51.1833
984	Sochi	Russian Federation	327613	43.5992	39.7257
985	Bielefeld	Germany	327198	52.0333	8.53333
986	Yanji	China	326957	42.7714	129.423
987	Piura	Peru	326592	-5.2	-80.6333
988	Bhilwara	India	326454	25.35	74.6333
989	Moji das Cruzes	Brazil	325753	-23.5167	-46.1833
990	Thrissur	India	325140	10.5167	76.2167
991	Brahmapur	India	324753	19.3167	84.7833
992	Tampa	United States	324465	27.9472	-82.4586
993	São Vicente	Brazil	324464	-23.9667	-46.3833
994	Canberra	Australia	324025	-35.276	149.134
995	Volzhskiy	Russian Federation	323298	48.7858	44.7797
996	Villavicencio	Colombia	321721	4.142	-73.6266
997	Jundiaí	Brazil	321595	-23.1833	-46.8667
998	San Miguelito	Panama	321516	9.03333	-79.5
999	Smolensk	Russian Federation	320994	54.7818	32.0401
1000	Saint Louis	United States	320916	38.6272	-90.1978
1001	Thiès	Senegal	320721	14.8	-16.9333
1002	Pelotas	Brazil	320680	-31.7667	-52.3333
1003	Kherson	Ukraine	320476	46.6558	32.6178
1004	Shahjahanpur	India	320466	27.8833	79.9167
1005	Chimbote	Peru	320119	-9.08333	-78.6
1006	Akita	Japan	320071	39.7167	140.117
1007	Maroua	Cameroon	319974	10.5956	14.3247
1008	Pachuca	Mexico	319593	20.1167	-98.7333
1009	Anápolis	Brazil	319592	-16.3333	-48.9667
1010	Shimoga	India	319577	13.9222	75.5736
1011	Pittsburgh	United States	319494	40.4406	-79.9961
1012	Samarkand	Uzbekistan	319404	39.6542	66.9597
1013	Murmansk	Russian Federation	319266	68.9792	33.0925
1014	Holguín	Cuba	319114	20.8872	-76.2631
1015	Öskemen	Kazakhstan	319082	49.9789	82.6103
1016	Eslamshahr	Iran	318855	35.5605	51.2346
1017	Shangrao	China	318769	28.4532	117.969
1018	Mataram	Indonesia	318712	-8.58333	116.117
1019	Andijon	Uzbekistan	318439	40.6542	72.3575
1020	Iasi	Romania	318014	47.1667	27.6
1021	Poltava	Ukraine	317845	49.5937	34.5407
1022	Koshigaya	Japan	317443	35.8833	139.783
1023	Vladikavkaz	Russian Federation	317372	43.0367	44.6678
1024	Hrodna	Belarus	317366	53.6814	23.8147
1025	Katowice	Poland	317316	50.2584	19.0275
1026	Rohtak	India	317266	28.9	76.5667
1027	Ostrava	Czech Republic	317136	49.8119	18.2553
1028	Baicheng	China	316970	45.6167	122.817
1029	Cluj-Napoca	Romania	316749	46.7667	23.6
1030	Calamba	Philippines	316633	14.2118	121.165
1031	Bauchi	Nigeria	316173	10.3134	9.84327
1032	Valladolid	Spain	315859	41.6552	-4.72372
1033	Armenia	Colombia	315332	4.53389	-75.6811
1034	Timisoara	Romania	315055	45.7494	21.2272
1035	Tambun	Indonesia	314271	-6.10528	107.222
1036	Bonn	Germany	314081	50.7333	7.1
1037	Soacha	Colombia	313950	4.57937	-74.2168
1038	Ikorodu	Nigeria	313468	6.61548	3.50867
1039	Posadas	Argentina	313438	-27.3671	-55.8961
1040	Coacalco	Mexico	313419	19.6317	-99.1103
1041	Denizli	Turkey	313402	37.7742	29.0875
1042	Jinxi	China	313247	40.7643	120.853
1043	Cusco	Peru	313210	-13.5183	-71.9781
1044	Vitória	Brazil	312662	-20.3167	-40.35
1045	Tongling	China	312588	30.9333	117.817
1046	Cherepovets	Russian Federation	311854	59.1333	37.9
1047	Pucallpa	Peru	311793	-8.3825	-74.5381
1048	Maringá	Brazil	311727	-23.4167	-51.9167
1049	Córdoba	Spain	311186	37.8916	-4.77275
1050	Jingdezhen	China	310565	29.2947	117.208
1051	Guarujá	Brazil	310430	-24	-46.2667
1052	Vladimir	Russian Federation	310027	56.1365	40.3966
1053	Antofagasta	Chile	309835	-23.65	-70.4
1054	Botshabelo	South Africa	309810	-29.123	26.7737
1055	Bengkulu	Indonesia	309759	-3.8	102.267
1056	Mannheim	Germany	309626	49.4883	8.46472
1057	Tampico	Mexico	309015	22.3	-97.85
1058	Tampico	Mexico	309015	22.2167	-97.85
1059	Coventry	United Kingdom	308314	52.4167	-1.55
1060	Chita	Russian Federation	308294	52.0317	113.501
1061	General Escobedo	Mexico	308284	25.8167	-100.333
1062	Valledupar	Colombia	308242	10.4631	-73.2532
1063	Varna	Bulgaria	307952	43.2167	27.9167
1064	Chernihiv	Ukraine	307683	51.5055	31.2849
1065	Tumkur	India	307384	13.3422	77.1017
1066	Catania	Italy	307331	37.5	15.1
1067	Toledo	United States	306974	41.6639	-83.5553
1068	Tawau	Malaysia	306497	4.2498	117.887
1069	Dongying	China	306450	37.4564	118.486
1070	Firozabad	India	306439	27.15	78.4167
1071	El Faiyûm	Egypt	306421	29.3078	30.84
1072	Cincinnati	United States	306382	39.1619	-84.4569
1073	Pôrto Velho	Brazil	306206	-8.76667	-63.9
1074	Celaya	Mexico	305913	20.5167	-100.817
1075	Brakpan	South Africa	305702	-26.2366	28.3694
1076	Nizamabad	India	305472	18.6667	78.1167
1077	Kulti	India	305434	23.7333	86.85
1078	Franca	Brazil	305047	-20.5333	-47.4
1079	Rajamahendri	India	304838	16.9833	81.7833
1080	Craiova	Romania	304144	44.3167	23.8
1081	Constanta	Romania	303401	44.1833	28.65
1082	Saransk	Russian Federation	303397	54.1838	45.1749
1083	Bari	Italy	303049	41.1333	16.85
1084	Kingston upon Hull	United Kingdom	302297	53.7167	-0.333333
1085	Batman	Turkey	302204	37.8874	41.1322
1086	Cardiff	United Kingdom	302142	51.5	-3.2
1087	Barddhaman	India	301754	23.2406	87.8694
1088	Gujrat	Pakistan	301595	32.5728	74.079
